1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,4.422168593032512973e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,1.110223024625156540e-16
1.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,1.087659523414220564e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,4.951465950310561581e+00
2.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,1.110223024625156540e-16
2.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,5.592043580073051690e-01
2.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,1.913870230560194230e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,3.406149744701633786e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,5.265601672672127975e+00
3.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,2.448808297310412774e-01
3.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,1.077918235209257780e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,2.041742583943782385e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.461932203389830320e+00,0.000000000000000000e+00,3.559567172424404013e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.954118644067796229e+00,0.000000000000000000e+00,5.157105689759873712e+00
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,5.434967757390168686e+00
4.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,7.477381770400386152e-02
4.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,5.988404574961325721e-01
4.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,1.248341277954392980e+00
4.000000000000000000e+00,1.000000000000000000e+00,2.461932203389830320e+00,0.000000000000000000e+00,2.252206289563721597e+00
4.000000000000000000e+00,1.000000000000000000e+00,2.954118644067796229e+00,0.000000000000000000e+00,3.321289641492277678e+00
4.000000000000000000e+00,1.000000000000000000e+00,3.446305084745762581e+00,0.000000000000000000e+00,4.889127876840076325e+00
4.000000000000000000e+00,1.000000000000000000e+00,3.938491525423728490e+00,0.000000000000000000e+00,6.535425129936241362e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,5.506176041818497069e+00
5.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,1.110223024625156540e-16
5.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,5.365148401393527930e-03
5.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,3.636721043995289060e-01
5.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,8.430659128307520511e-01
5.000000000000000000e+00,1.000000000000000000e+00,2.461932203389830320e+00,0.000000000000000000e+00,1.543125115429469174e+00
5.000000000000000000e+00,1.000000000000000000e+00,2.954118644067796229e+00,0.000000000000000000e+00,2.297884939081761502e+00
5.000000000000000000e+00,1.000000000000000000e+00,3.446305084745762581e+00,0.000000000000000000e+00,3.359432487761644381e+00
5.000000000000000000e+00,1.000000000000000000e+00,3.938491525423728490e+00,0.000000000000000000e+00,4.477274575450894467e+00
5.000000000000000000e+00,1.000000000000000000e+00,4.430677966101694842e+00,0.000000000000000000e+00,6.062534263832924708e+00
5.000000000000000000e+00,1.000000000000000000e+00,4.922864406779661195e+00,0.000000000000000000e+00,7.736988692672387202e+00
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,5.804709270410615574e+00
6.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,1.470356125359325583e-01
6.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,-7.372574772901430151e-16
6.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,2.841264006479395920e-01
6.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,6.941115397765513784e-01
6.000000000000000000e+00,1.000000000000000000e+00,2.461932203389830320e+00,0.000000000000000000e+00,1.232017459505323265e+00
6.000000000000000000e+00,1.000000000000000000e+00,2.954118644067796229e+00,0.000000000000000000e+00,1.816670271130578218e+00
6.000000000000000000e+00,1.000000000000000000e+00,3.446305084745762581e+00,0.000000000000000000e+00,2.579576967475326832e+00
6.000000000000000000e+00,1.000000000000000000e+00,3.938491525423728490e+00,0.000000000000000000e+00,3.383095526888313387e+00
6.000000000000000000e+00,1.000000000000000000e+00,4.430677966101694842e+00,0.000000000000000000e+00,4.469733418805803993e+00
6.000000000000000000e+00,1.000000000000000000e+00,4.922864406779661195e+00,0.000000000000000000e+00,5.615732682238350648e+00
6.000000000000000000e+00,1.000000000000000000e+00,5.415050847457627547e+00,0.000000000000000000e+00,7.204529438038641764e+00
6.000000000000000000e+00,1.000000000000000000e+00,5.907237288135593012e+00,0.000000000000000000e+00,8.897325824706735276e+00
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,5.972837698137330342e+00
7.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,2.313166292605302043e-01
7.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,-2.602085213965210642e-17
7.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,1.350684186694156574e-01
7.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,3.926527968607018693e-01
7.000000000000000000e+00,1.000000000000000000e+00,2.461932203389830320e+00,0.000000000000000000e+00,8.534058903174097654e-01
7.000000000000000000e+00,1.000000000000000000e+00,2.954118644067796229e+00,0.000000000000000000e+00,1.368650032640053027e+00
7.000000000000000000e+00,1.000000000000000000e+00,3.446305084745762581e+00,0.000000000000000000e+00,1.973009847038905473e+00
7.000000000000000000e+00,1.000000000000000000e+00,3.938491525423728490e+00,0.000000000000000000e+00,2.606421394424853766e+00
7.000000000000000000e+00,1.000000000000000000e+00,4.430677966101694842e+00,0.000000000000000000e+00,3.399583390682689110e+00
7.000000000000000000e+00,1.000000000000000000e+00,4.922864406779661195e+00,0.000000000000000000e+00,4.231259125838970903e+00
7.000000000000000000e+00,1.000000000000000000e+00,5.415050847457627547e+00,0.000000000000000000e+00,5.329102975378101625e+00
7.000000000000000000e+00,1.000000000000000000e+00,5.907237288135593012e+00,0.000000000000000000e+00,6.493444196639278410e+00
7.000000000000000000e+00,1.000000000000000000e+00,6.399423728813559364e+00,0.000000000000000000e+00,8.078576936292828137e+00
7.000000000000000000e+00,1.000000000000000000e+00,6.891610169491525717e+00,0.000000000000000000e+00,9.784272500253957006e+00
8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-03,0.000000000000000000e+00,6.081603598481590822e+00
8.000000000000000000e+00,1.000000000000000000e+00,4.931864406779660759e-01,0.000000000000000000e+00,2.862148082425142182e-01
8.000000000000000000e+00,1.000000000000000000e+00,9.853728813559321509e-01,0.000000000000000000e+00,1.214306433183764966e-17
8.000000000000000000e+00,1.000000000000000000e+00,1.477559322033898059e+00,0.000000000000000000e+00,5.227332183969807256e-02
8.000000000000000000e+00,1.000000000000000000e+00,1.969745762711864190e+00,0.000000000000000000e+00,2.255766833063873600e-01
8.000000000000000000e+00,1.000000000000000000e+00,2.461932203389830320e+00,0.000000000000000000e+00,5.397114288622337774e-01
8.000000000000000000e+00,1.000000000000000000e+00,2.954118644067796229e+00,0.000000000000000000e+00,9.025548102475506873e-01
8.000000000000000000e+00,1.000000000000000000e+00,3.446305084745762581e+00,0.000000000000000000e+00,1.426789527452471340e+00
8.000000000000000000e+00,1.000000000000000000e+00,3.938491525423728490e+00,0.000000000000000000e+00,1.990792405535809495e+00
8.000000000000000000e+00,1.000000000000000000e+00,4.430677966101694842e+00,0.000000000000000000e+00,2.629013920771793078e+00
8.000000000000000000e+00,1.000000000000000000e+00,4.922864406779661195e+00,0.000000000000000000e+00,3.290582643901037940e+00
8.000000000000000000e+00,1.000000000000000000e+00,5.415050847457627547e+00,0.000000000000000000e+00,4.100115554455989297e+00
8.000000000000000000e+00,1.000000000000000000e+00,5.907237288135593012e+00,0.000000000000000000e+00,4.950133247440902551e+00
8.000000000000000000e+00,1.000000000000000000e+00,6.399423728813559364e+00,0.000000000000000000e+00,6.051981971036665797e+00
8.000000000000000000e+00,1.000000000000000000e+00,6.891610169491525717e+00,0.000000000000000000e+00,7.229222369590880604e+00
8.000000000000000000e+00,1.000000000000000000e+00,7.383796610169491181e+00,0.000000000000000000e+00,8.806475553832918024e+00
